"","AAPL.Open","AAPL.High","AAPL.Low","AAPL.Close","AAPL.Volume","AAPL.Adjusted"
"2017-11-28",174.300003,174.869995,171.860001,173.070007,26428800,167.135941
"2017-11-29",172.630005,172.919998,167.160004,169.479996,41666400,163.669067
"2017-11-30",170.429993,172.139999,168.440002,171.850006,41527200,165.957764
"2017-12-01",169.949997,171.669998,168.5,171.050003,39759300,165.185196
"2017-12-04",172.479996,172.619995,169.630005,169.800003,32542400,163.978043
"2017-12-05",169.059998,171.520004,168.399994,169.639999,27350200,163.823517
"2017-12-06",167.5,170.199997,166.460007,169.009995,28560000,163.215149
"2017-12-07",169.029999,170.440002,168.910004,169.320007,25673300,163.514542
"2017-12-08",170.490005,171,168.820007,169.369995,23355200,163.562775
"2017-12-11",169.199997,172.889999,168.789993,172.669998,35273800,166.749649
"2017-12-12",172.149994,172.389999,171.460007,171.699997,19409200,165.812897
"2017-12-13",172.5,173.539993,172,172.270004,23818400,166.363358
"2017-12-14",172.399994,173.130005,171.649994,172.220001,20476500,166.315079
"2017-12-15",173.630005,174.169998,172.460007,173.970001,40169300,168.005066
"2017-12-18",174.880005,177.199997,174.860001,176.419998,29421100,170.371078
"2017-12-19",175.029999,175.389999,174.089996,174.539993,27436400,168.555511
"2017-12-20",174.869995,175.419998,173.25,174.350006,23475600,168.37204
"2017-12-21",174.169998,176.020004,174.100006,175.009995,20949900,169.00943
"2017-12-22",174.679993,175.419998,174.5,175.009995,16349400,169.00943
"2017-12-26",170.800003,171.470001,169.679993,170.570007,33185500,164.72168
"2017-12-27",170.100006,170.779999,169.710007,170.600006,21498200,164.750641
"2017-12-28",171,171.850006,170.479996,171.080002,16480200,165.214188
"2017-12-29",170.520004,170.589996,169.220001,169.229996,25999900,163.427597
"2018-01-02",170.160004,172.300003,169.259995,172.259995,25555900,166.353714
"2018-01-03",172.529999,174.550003,171.960007,172.229996,29517900,166.324722
"2018-01-04",172.539993,173.470001,172.080002,173.029999,22434600,167.09729
"2018-01-05",173.440002,175.369995,173.050003,175,23660000,168.999741
"2018-01-08",174.350006,175.610001,173.929993,174.350006,20567800,168.37204
"2018-01-09",174.550003,175.059998,173.410004,174.330002,21584000,168.352722
"2018-01-10",173.160004,174.300003,173,174.289993,23959900,168.314102
"2018-01-11",174.589996,175.490005,174.490005,175.279999,18667700,169.270157
"2018-01-12",176.179993,177.360001,175.649994,177.089996,25418100,171.018112
"2018-01-16",177.899994,179.389999,176.139999,176.190002,29565900,170.148972
"2018-01-17",176.149994,179.25,175.070007,179.100006,34386800,172.959213
"2018-01-18",179.369995,180.100006,178.25,179.259995,31193400,173.113693
"2018-01-19",178.610001,179.580002,177.410004,178.460007,32425100,172.341141
"2018-01-22",177.300003,177.779999,176.600006,177,27108600,170.931198
"2018-01-23",177.300003,179.440002,176.820007,177.039993,32689100,170.969803
"2018-01-24",177.25,177.300003,173.199997,174.220001,51105100,168.246521
"2018-01-25",174.509995,174.949997,170.529999,171.110001,41529000,165.243134
"2018-01-26",172,172,170.059998,171.509995,39143000,165.62941
"2018-01-29",170.160004,170.160004,167.070007,167.960007,50640400,162.201141
"2018-01-30",165.529999,167.369995,164.699997,166.970001,46048200,161.245102
"2018-01-31",166.869995,168.440002,166.5,167.429993,32478900,161.689316
"2018-02-01",167.169998,168.619995,166.759995,167.779999,47230800,162.027328
"2018-02-02",166,166.800003,160.100006,160.5,86593800,154.996933
"2018-02-05",159.100006,163.880005,156,156.490005,72738500,151.124405
"2018-02-06",154.830002,163.720001,154,163.029999,68243800,157.440155
"2018-02-07",163.089996,163.399994,159.070007,159.539993,51608600,154.069824
"2018-02-08",160.289993,161,155.029999,155.149994,54390500,149.830368
"2018-02-09",157.070007,157.889999,150.240005,156.410004,70672600,151.66301
"2018-02-12",158.5,163.889999,157.509995,162.710007,60819500,157.77179
"2018-02-13",161.949997,164.75,161.649994,164.339996,32549200,159.352325
"2018-02-14",163.039993,167.539993,162.880005,167.369995,40644900,162.290359
"2018-02-15",169.789993,173.089996,169,172.990005,51147200,167.739807
"2018-02-16",172.360001,174.820007,171.770004,172.429993,40176100,167.196793
"2018-02-20",172.050003,174.259995,171.419998,171.850006,33930500,166.634399
"2018-02-21",172.830002,174.119995,171.009995,171.070007,37471600,165.878067
"2018-02-22",171.800003,173.949997,171.710007,172.5,30991900,167.264679
"2018-02-23",173.669998,175.649994,173.539993,175.5,33812400,170.173615
"2018-02-26",176.350006,179.389999,176.210007,178.970001,38162200,173.538284
"2018-02-27",179.100006,180.479996,178.160004,178.389999,38928100,172.975922
"2018-02-28",179.259995,180.619995,178.050003,178.119995,37782100,172.714111
"2018-03-01",178.539993,179.779999,172.660004,175,48802000,169.688766
"2018-03-02",172.800003,176.300003,172.449997,176.210007,38454000,170.862076
"2018-03-05",175.210007,177.740005,174.520004,176.820007,28401400,171.453583
"2018-03-06",177.910004,178.25,176.130005,176.669998,23788500,171.308121
"2018-03-07",174.940002,175.850006,174.270004,175.029999,31703500,169.717896
"2018-03-08",175.479996,177.119995,175.070007,176.940002,23774100,171.569931
"2018-03-09",177.960007,180,177.389999,179.979996,32185200,174.517639
"2018-03-12",180.289993,182.389999,180.210007,181.720001,32207100,176.204834
"2018-03-13",182.589996,183.5,179.240005,179.970001,31693500,174.507965
"2018-03-14",180.320007,180.520004,177.809998,178.440002,29368400,173.024384
"2018-03-15",178.5,180.240005,178.070007,178.649994,22743800,173.228012
"2018-03-16",178.649994,179.119995,177.619995,178.020004,39404700,172.617157
"2018-03-19",177.320007,177.470001,173.660004,175.300003,33446800,169.979706
"2018-03-20",175.240005,176.800003,174.940002,175.240005,19649400,169.921524
"2018-03-21",175.039993,175.089996,171.259995,171.270004,37054900,166.072006
"2018-03-22",170,172.679993,168.600006,168.850006,41490800,163.725449
"2018-03-23",168.389999,169.919998,164.940002,164.940002,41028800,159.934097
"2018-03-26",168.070007,173.100006,166.440002,172.770004,37541200,167.526505
"2018-03-27",173.679993,175.149994,166.919998,168.339996,40922600,163.230911
"2018-03-28",167.25,170.020004,165.190002,166.479996,41668500,161.427368
"2018-03-29",167.809998,171.75,166.899994,167.779999,38398500,162.687927
"2018-04-02",166.639999,168.940002,164.470001,166.679993,37586800,161.621307
"2018-04-03",167.639999,168.75,164.880005,168.389999,30278000,163.279419
"2018-04-04",164.880005,172.009995,164.770004,171.610001,34605500,166.401688
"2018-04-05",172.580002,174.229996,172.080002,172.800003,26933200,167.555557
"2018-04-06",170.970001,172.479996,168.199997,168.380005,35005300,163.269745
"2018-04-09",169.880005,173.089996,169.850006,170.050003,29017700,164.889023
"2018-04-10",173,174,171.529999,173.25,28408600,167.991928
"2018-04-11",172.229996,173.919998,171.699997,172.440002,22431600,167.206497
"2018-04-12",173.410004,175,173.039993,174.139999,22889300,168.854919
"2018-04-13",174.779999,175.839996,173.850006,174.729996,25124300,169.426971
"2018-04-16",175.029999,176.190002,174.830002,175.820007,21578400,170.483932
"2018-04-17",176.490005,178.940002,176.410004,178.240005,26605400,172.83046
"2018-04-18",177.809998,178.820007,176.880005,177.839996,20754500,172.442596
"2018-04-19",173.759995,175.389999,172.660004,172.800003,34808800,167.555557
"2018-04-20",170.600006,171.220001,165.429993,165.720001,65491100,160.69043
"2018-04-23",166.830002,166.919998,164.089996,165.240005,36515500,160.225021
"2018-04-24",165.669998,166.330002,161.220001,162.940002,33692000,157.994827
"2018-04-25",162.619995,165.419998,162.410004,163.649994,28382100,158.683258
"2018-04-26",164.119995,165.729996,163.369995,164.220001,27963000,159.235962
"2018-04-27",164,164.330002,160.630005,162.320007,35655800,157.393631
"2018-04-30",162.130005,167.259995,161.839996,165.259995,42427400,160.2444
"2018-05-01",166.410004,169.199997,165.270004,169.100006,53569400,163.967834
"2018-05-02",175.229996,177.75,173.800003,176.570007,66539400,171.211151
"2018-05-03",175.880005,177.5,174.440002,176.889999,34068200,171.521423
"2018-05-04",178.25,184.25,178.169998,183.830002,56201300,178.250809
"2018-05-07",185.179993,187.669998,184.75,185.160004,42451400,179.540436
"2018-05-08",184.990005,186.220001,183.669998,186.050003,28402800,180.403427
"2018-05-09",186.550003,187.399994,185.220001,187.360001,23211200,181.673676
"2018-05-10",187.740005,190.369995,187.649994,190.039993,27989300,184.272324
"2018-05-11",189.490005,190.059998,187.449997,188.589996,26212200,183.571487
"2018-05-14",189.009995,189.529999,187.860001,188.149994,20778800,183.143204
"2018-05-15",186.779999,187.070007,185.100006,186.440002,23695200,181.478729
"2018-05-16",186.070007,188.460007,186,188.179993,19183100,183.172379
"2018-05-17",188,188.910004,186.360001,186.990005,17294000,182.014069
"2018-05-18",187.190002,187.809998,186.130005,186.309998,18297700,181.352158
"2018-05-21",188,189.270004,186.910004,187.630005,18400800,182.637039
"2018-05-22",188.380005,188.880005,186.779999,187.160004,15240700,182.179535
"2018-05-23",186.350006,188.5,185.759995,188.360001,20058400,183.347641
"2018-05-24",188.770004,188.839996,186.210007,188.149994,23234000,183.143204
"2018-05-25",188.229996,189.649994,187.649994,188.580002,17461000,183.561768
"2018-05-29",187.600006,188.75,186.869995,187.899994,22514100,182.899872
"2018-05-30",187.720001,188,186.779999,187.5,18690500,182.510513
"2018-05-31",187.220001,188.229996,186.139999,186.869995,27482800,181.897247
"2018-06-01",187.990005,190.259995,187.75,190.240005,23442500,185.177567
"2018-06-04",191.639999,193.419998,191.350006,191.830002,26266200,186.725281
"2018-06-05",193.070007,193.940002,192.360001,193.309998,21566000,188.165878
"2018-06-06",193.630005,194.080002,191.919998,193.979996,20933600,188.818054
"2018-06-07",194.139999,194.199997,192.339996,193.460007,21347200,188.311905
"2018-06-08",191.169998,192,189.770004,191.699997,26656800,186.59874
"2018-06-11",191.350006,191.970001,190.210007,191.229996,18308500,186.141235
"2018-06-12",191.389999,192.610001,191.149994,192.279999,16911100,187.1633
"2018-06-13",192.419998,192.880005,190.440002,190.699997,21638400,185.625336
"2018-06-14",191.550003,191.570007,190.220001,190.800003,21610100,185.722702
"2018-06-15",190.029999,190.160004,188.259995,188.839996,61719200,183.814865
"2018-06-18",187.880005,189.220001,187.199997,188.740005,18484900,183.717484
"2018-06-19",185.139999,186.330002,183.449997,185.690002,33578500,180.748672
"2018-06-20",186.350006,187.199997,185.729996,186.5,20628700,181.537109
"2018-06-21",187.25,188.350006,184.940002,185.460007,25711900,180.524796
"2018-06-22",186.119995,186.149994,184.699997,184.919998,27200400,179.99913
"2018-06-25",183.399994,184.919998,180.729996,182.169998,31663100,177.322327
"2018-06-26",182.990005,186.529999,182.539993,184.429993,24569200,179.522186
"2018-06-27",185.229996,187.279999,184.029999,184.160004,25285300,179.259369
"2018-06-28",184.100006,186.210007,183.800003,185.5,17365200,180.563736
"2018-06-29",186.289993,187.190002,182.910004,185.110001,22737700,180.184082
"2018-07-02",183.820007,187.300003,183.419998,187.179993,17731300,182.199005
"2018-07-03",187.789993,187.949997,183.539993,183.919998,13954800,179.025772
"2018-07-05",185.259995,186.410004,184.279999,185.399994,16604200,180.46637
"2018-07-06",185.419998,188.429993,185.199997,187.970001,17485200,182.967972
"2018-07-09",189.5,190.679993,189.300003,190.580002,19756600,185.508545
"2018-07-10",190.710007,191.279999,190.179993,190.350006,15939100,185.284698
"2018-07-11",188.5,189.779999,187.610001,187.880005,18831500,182.880386
"2018-07-12",189.529999,191.410004,189.309998,191.029999,18041100,185.946564
"2018-07-13",191.080002,191.839996,190.899994,191.330002,12513900,186.238571
"2018-07-16",191.520004,192.649994,190.419998,190.910004,15043100,185.829773
"2018-07-17",189.75,191.869995,189.199997,191.449997,15534500,186.355377
"2018-07-18",191.779999,191.800003,189.929993,190.399994,16393400,185.333313
"2018-07-19",189.690002,192.550003,189.690002,191.880005,20286800,186.773956
"2018-07-20",191.779999,192.429993,190.169998,191.440002,20676200,186.345688
"2018-07-23",190.679993,191.960007,189.559998,191.610001,15989400,186.511108
"2018-07-24",192.449997,193.660004,192.050003,193,18697900,187.864151
"2018-07-25",193.059998,194.850006,192.429993,194.820007,16709900,189.635712
"2018-07-26",194.610001,195.960007,193.610001,194.210007,19076000,189.041946
"2018-07-27",194.990005,195.190002,190.100006,190.979996,24024000,185.897903
"2018-07-30",191.899994,192.199997,189.070007,189.910004,21029500,184.856369
"2018-07-31",190.300003,192.139999,189.339996,190.289993,39373000,185.226242
"2018-08-01",199.130005,201.759995,197.309998,201.5,67935700,196.137955
"2018-08-02",200.580002,208.380005,200.350006,207.389999,62404000,201.871216
"2018-08-03",207.029999,208.740005,205.479996,207.990005,33447400,202.455231
"2018-08-06",208,209.25,207.070007,209.070007,25425400,203.5065
"2018-08-07",209.320007,209.5,206.759995,207.110001,25587400,201.598648
"2018-08-08",206.050003,207.809998,204.520004,207.25,22525500,201.734955
"2018-08-09",209.529999,209.779999,207.199997,208.880005,23492600,203.321579
"2018-08-10",207.360001,209.100006,206.669998,207.529999,24611200,202.715927
"2018-08-13",209.309998,210.949997,207.699997,208.869995,25890900,204.024841
"2018-08-14",210.160004,210.559998,208.259995,209.75,20748000,204.884491
"2018-08-15",209.220001,210.740005,208.330002,210.240005,28807600,205.363083
"2018-08-16",211.75,213.809998,211.470001,213.320007,28500400,208.371658
"2018-08-17",213.440002,217.949997,213.160004,217.580002,35427000,212.532806
"2018-08-20",218.100006,219.179993,215.110001,215.460007,30287700,210.462006
"2018-08-21",216.800003,217.190002,214.029999,215.039993,26159800,210.051727
"2018-08-22",214.100006,216.360001,213.839996,215.050003,19018100,210.061523
"2018-08-23",214.649994,217.050003,214.600006,215.490005,18883200,210.491318
"2018-08-24",216.600006,216.899994,215.110001,216.160004,18476400,211.145767
"2018-08-27",217.149994,218.740005,216.330002,217.940002,20525100,212.88446
"2018-08-28",219.009995,220.539993,218.919998,219.699997,22776800,214.603638
"2018-08-29",220.149994,223.490005,219.410004,222.979996,27254800,217.807571
"2018-08-30",223.25,228.259995,222.399994,225.029999,48793800,219.809998
"2018-08-31",226.509995,228.869995,226,227.630005,43340100,222.349686
"2018-09-04",228.410004,229.179993,226.630005,228.360001,27390100,223.062759
"2018-09-05",228.990005,229.669998,225.100006,226.869995,33333000,221.607346
"2018-09-06",226.229996,227.350006,221.300003,223.100006,34290000,217.924789
"2018-09-07",221.850006,225.369995,220.710007,221.300003,37619800,216.16655
"2018-09-10",220.949997,221.850006,216.470001,218.330002,39516500,213.265411
"2018-09-11",218.009995,224.300003,216.559998,223.850006,35749000,218.65741
"2018-09-12",224.940002,225,219.839996,221.070007,49278700,215.941879
"2018-09-13",223.520004,228.350006,222.570007,226.410004,41706400,221.15799
"2018-09-14",225.75,226.839996,222.520004,223.839996,31999300,218.647614
"2018-09-17",222.149994,222.949997,217.270004,217.880005,37195100,212.825882
"2018-09-18",217.789993,221.850006,217.119995,218.240005,31571700,213.177521
"2018-09-19",218.5,219.619995,215.300003,218.369995,27123800,213.304474
"2018-09-20",220.240005,222.279999,219.149994,220.029999,26608800,214.92601
"2018-09-21",220.779999,221.360001,217.289993,217.660004,96246700,212.610977
"2018-09-24",216.820007,221.259995,216.630005,220.789993,27693400,215.668365
"2018-09-25",219.75,222.820007,219.699997,222.190002,24554400,217.035889
"2018-09-26",221,223.75,219.759995,220.419998,23984700,215.306931
"2018-09-27",223.820007,226.440002,223.539993,224.949997,30181200,219.731857
"2018-09-28",224.789993,225.839996,224.020004,225.740005,22929400,220.50354
"2018-10-01",227.949997,229.419998,226.350006,227.259995,23600800,221.988266
"2018-10-02",227.25,230,226.630005,229.279999,24788200,223.961426
"2018-10-03",230.050003,233.470001,229.779999,232.070007,28654800,226.686707
"2018-10-04",230.779999,232.350006,226.729996,227.990005,32042000,222.70134
"2018-10-05",227.960007,228.410004,220.580002,224.289993,33580500,219.087158
"2018-10-08",222.210007,224.800003,220.199997,223.770004,29663900,218.579269
"2018-10-09",223.639999,227.270004,222.25,226.869995,26891000,221.607346
"2018-10-10",225.460007,226.350006,216.050003,216.360001,41990600,211.34111
"2018-10-11",214.520004,219.5,212.320007,214.449997,53124400,209.475433
"2018-10-12",220.419998,222.880005,216.839996,222.110001,40337900,216.957748
"2018-10-15",221.160004,221.830002,217.270004,217.360001,30791000,212.317917
"2018-10-16",218.929993,222.990005,216.759995,222.149994,29184000,216.996811
"2018-10-17",222.300003,222.639999,219.339996,221.190002,22885400,216.059097
"2018-10-18",217.860001,219.740005,213,216.020004,32581300,211.008987
"2018-10-19",218.059998,221.259995,217.429993,219.309998,33078700,214.222672
"2018-10-22",219.789993,223.360001,218.940002,220.649994,28792100,215.531601
"2018-10-23",215.830002,223.25,214.699997,222.729996,38767800,217.563354
"2018-10-24",222.600006,224.229996,214.539993,215.089996,40925500,210.100586
"2018-10-25",217.710007,221.380005,216.75,219.800003,29855800,214.70134
"2018-10-26",215.899994,220.190002,212.669998,216.300003,47258400,211.282532
"2018-10-29",219.190002,219.690002,206.089996,212.240005,45935500,207.316696
"2018-10-30",211.149994,215.179993,209.270004,213.300003,36660000,208.352112
"2018-10-31",216.880005,220.449997,216.619995,218.860001,38358900,213.783142
"2018-11-01",219.050003,222.360001,216.809998,222.220001,58323200,217.065186
"2018-11-02",209.550003,213.649994,205.429993,207.479996,91328700,202.667099
"2018-11-05",204.300003,204.389999,198.169998,201.589996,66163700,196.913727
"2018-11-06",201.919998,204.720001,201.690002,203.770004,31882900,199.043182
"2018-11-07",205.970001,210.059998,204.130005,209.949997,33424400,205.079803
"2018-11-08",209.979996,210.119995,206.75,208.490005,25362600,204.364258
"2018-11-09",205.550003,206.009995,202.25,204.470001,34365800,200.423798
"2018-11-12",199,199.850006,193.789993,194.169998,51135500,190.327621
"2018-11-13",191.630005,197.179993,191.449997,192.229996,46882900,188.426025
"2018-11-14",193.899994,194.479996,185.929993,186.800003,60801000,183.103485
"2018-11-15",188.389999,191.970001,186.899994,191.410004,46478800,187.622253
"2018-11-16",190.5,194.970001,189.460007,193.529999,36928300,189.700302
"2018-11-19",190,190.699997,184.990005,185.860001,41925300,182.182083
"2018-11-20",178.369995,181.470001,175.509995,176.979996,67825200,173.477814
"2018-11-21",179.729996,180.270004,176.550003,176.779999,31124200,173.281754
"2018-11-23",174.940002,176.600006,172.100006,172.289993,23624000,168.8806
"2018-11-26",174.240005,174.949997,170.259995,174.619995,44998500,171.164505
"2018-11-27",171.509995,174.770004,170.880005,174.240005,41387400,170.792038
"2018-11-28",176.729996,181.289993,174.929993,180.940002,46062500,177.359451
"2018-11-29",182.660004,182.800003,177.699997,179.550003,41770000,175.996933
"2018-11-30",180.289993,180.330002,177.029999,178.580002,39531500,175.046158
"2018-12-03",184.460007,184.940002,181.210007,184.820007,40802500,181.162659
"2018-12-04",180.949997,182.389999,176.270004,176.690002,41344300,173.193542
"2018-12-06",171.759995,174.779999,170.419998,174.720001,43098400,171.262527
"2018-12-07",173.490005,174.490005,168.300003,168.490005,42281600,165.155823
"2018-12-10",165,170.089996,163.330002,169.600006,62026000,166.243851
"2018-12-11",171.660004,171.789993,167,168.630005,47281700,165.293045
"2018-12-12",170.399994,171.919998,169.020004,169.100006,35627700,165.753738
"2018-12-13",170.490005,172.570007,169.550003,170.949997,31898600,167.567123
"2018-12-14",169,169.080002,165.279999,165.479996,40703700,162.205368
"2018-12-17",165.449997,168.350006,162.729996,163.940002,44287900,160.695862
"2018-12-18",165.380005,167.529999,164.389999,166.070007,33841500,162.783722
"2018-12-19",166,167.449997,159.089996,160.889999,49047300,157.706192
"2018-12-20",160.399994,162.110001,155.300003,156.830002,64773000,153.726532
"2018-12-21",156.860001,158.160004,149.630005,150.729996,95744600,147.747253
"2018-12-24",148.149994,151.550003,146.589996,146.830002,37169200,143.924454
"2018-12-26",148.300003,157.229996,146.720001,157.169998,58582500,154.059814
"2018-12-27",155.839996,156.770004,150.070007,156.149994,53117100,153.059998
"2018-12-28",157.5,158.520004,154.550003,156.229996,42291400,153.138428
"2018-12-31",158.529999,159.360001,156.479996,157.740005,35003500,154.618546
"2019-01-02",154.889999,158.850006,154.229996,157.919998,37039700,154.794983
"2019-01-03",143.979996,145.720001,142,142.190002,91312200,139.376251
"2019-01-04",144.529999,148.550003,143.800003,148.259995,58607100,145.326126
"2019-01-07",148.699997,148.830002,145.899994,147.929993,54777800,145.002686
"2019-01-08",149.559998,151.820007,148.520004,150.75,41025300,147.766861
"2019-01-09",151.289993,154.529999,149.630005,153.309998,45099100,150.276199
"2019-01-10",152.5,153.970001,150.860001,153.800003,35780700,150.756531
"2019-01-11",152.880005,153.699997,151.509995,152.289993,27023200,149.276382
"2019-01-14",150.850006,151.270004,149.220001,150,32439200,147.031708
"2019-01-15",150.270004,153.389999,150.050003,153.070007,28710900,150.04097
"2019-01-16",153.080002,155.880005,153,154.940002,30569700,151.873962
"2019-01-17",154.199997,157.660004,153.259995,155.860001,29821200,152.775742
"2019-01-18",157.5,157.880005,155.979996,156.820007,33751000,153.716751
"2019-01-22",156.410004,156.729996,152.619995,153.300003,30394000,150.266403
"2019-01-23",154.149994,155.139999,151.699997,153.919998,23130600,150.87413
"2019-01-24",154.110001,154.479996,151.740005,152.699997,25441500,149.678253
"2019-01-25",155.479996,158.130005,154.320007,157.759995,33535500,154.638153
"2019-01-28",155.789993,156.330002,153.660004,156.300003,26192100,153.207047
"2019-01-29",156.25,158.130005,154.110001,154.679993,41587200,151.61908
"2019-01-30",163.25,166.149994,160.229996,165.25,61109800,161.979935
"2019-01-31",166.110001,169,164.559998,166.440002,40739600,163.146362
"2019-02-01",166.960007,168.979996,165.929993,166.520004,32668100,163.224792
"2019-02-04",167.410004,171.660004,167.279999,171.25,31495500,167.861191
"2019-02-05",172.860001,175.080002,172.350006,174.179993,36101600,170.733215
"2019-02-06",174.649994,175.570007,172.850006,174.240005,28239600,170.792038
"2019-02-07",172.399994,173.940002,170.339996,170.940002,31741700,167.557327
"2019-02-08",168.990005,170.660004,168.419998,170.410004,23820000,167.754227
"2019-02-11",171.050003,171.210007,169.25,169.429993,20993400,166.789474
"2019-02-12",170.100006,171,169.699997,170.889999,22283500,168.22673
"2019-02-13",171.389999,172.479996,169.919998,170.179993,22490200,167.527786
"2019-02-14",169.710007,171.259995,169.380005,170.800003,21835700,168.138153
"2019-02-15",171.25,171.699997,169.75,170.419998,24626800,167.764069
"2019-02-19",169.710007,171.440002,169.490005,170.929993,18972800,168.266098
"2019-02-20",171.190002,173.320007,170.990005,172.029999,26114400,169.348969
"2019-02-21",171.800003,172.369995,170.300003,171.059998,17249700,168.394089
"2019-02-22",171.580002,173,171.380005,172.970001,18913200,170.274307
"2019-02-25",174.160004,175.869995,173.949997,174.229996,21873400,171.514664
"2019-02-26",173.710007,175.300003,173.169998,174.330002,17070200,171.613113
"2019-02-27",173.210007,175,172.729996,174.869995,27835400,172.144699
"2019-02-28",174.320007,174.910004,172.919998,173.149994,28215400,170.451508
"2019-03-01",174.279999,175.149994,172.889999,174.970001,25886200,172.243118
"2019-03-04",175.690002,177.75,173.970001,175.850006,27436200,173.109436
"2019-03-05",175.940002,176,174.539993,175.529999,19737400,172.794403
"2019-03-06",174.669998,175.490005,173.940002,174.520004,20810400,171.800171
"2019-03-07",173.869995,174.440002,172.020004,172.5,24796400,169.811646
"2019-03-08",170.320007,173.070007,169.5,172.910004,23999400,170.215256
"2019-03-11",175.490005,179.119995,175.350006,178.899994,32011000,176.111877
"2019-03-12",180,182.669998,179.369995,180.910004,32467600,178.090576
"2019-03-13",182.25,183.300003,180.919998,181.710007,31032500,178.878098
"2019-03-14",183.899994,184.100006,182.559998,183.729996,23579500,180.866608
"2019-03-15",184.850006,187.330002,183.740005,186.119995,39042900,183.21936
"2019-03-18",185.800003,188.389999,185.789993,188.020004,26219800,185.089767
"2019-03-19",188.350006,188.990005,185.919998,186.529999,31646400,183.622986
"2019-03-20",186.229996,189.490005,184.729996,188.160004,31035200,185.227585
"2019-03-21",190.020004,196.330002,189.809998,195.089996,51034200,192.049561
"2019-03-22",195.339996,197.690002,190.779999,191.050003,42407700,188.07254
"2019-03-25",191.509995,191.979996,186.600006,188.740005,43845300,185.798523
"2019-03-26",191.660004,192.880005,184.580002,186.789993,49800500,183.878922
"2019-03-27",188.75,189.759995,186.550003,188.470001,29848400,185.532745
"2019-03-28",188.949997,189.559998,187.529999,188.720001,20780400,185.778839
"2019-03-29",189.830002,190.080002,188.539993,189.949997,23564000,186.989685
"2019-04-01",191.639999,191.679993,188.380005,191.240005,27862000,188.259598
"2019-04-02",191.089996,194.460007,191.050003,194.020004,22765700,190.996262
"2019-04-03",193.25,196.5,193.149994,195.350006,23271800,192.305542
"2019-04-04",194.789993,196.369995,193.139999,195.690002,19114300,192.640213
"2019-04-05",196.449997,197.100006,195.929993,197,18526600,193.929794
"2019-04-08",196.419998,200.229996,196.339996,200.100006,25881700,196.981491
"2019-04-09",200.320007,202.850006,199.229996,199.5,35768200,196.390839
"2019-04-10",198.679993,200.740005,198.179993,200.619995,21695300,197.493378
"2019-04-11",200.850006,201,198.440002,198.949997,20900800,195.849411
"2019-04-12",199.199997,200.139999,196.210007,198.869995,27760700,195.77066
"2019-04-15",198.580002,199.850006,198.009995,199.229996,17536600,196.125046
"2019-04-16",199.460007,201.369995,198.559998,199.25,25696400,196.144745
"2019-04-17",199.539993,203.380005,198.610001,203.130005,28906800,199.964279
"2019-04-18",203.119995,204.149994,202.520004,203.860001,24195800,200.682907
"2019-04-22",202.830002,204.940002,202.339996,204.529999,19439500,201.342468
"2019-04-23",204.429993,207.75,203.899994,207.479996,23323000,204.246475
"2019-04-24",207.360001,208.479996,207.050003,207.160004,17540600,203.931473
"2019-04-25",206.830002,207.759995,205.119995,205.279999,18543200,202.08078
"2019-04-26",204.899994,205,202.119995,204.300003,18649100,201.116043
"2019-04-29",204.399994,205.970001,203.860001,204.610001,22204700,201.421219
"2019-04-30",203.059998,203.399994,199.110001,200.669998,46534900,197.542618
"2019-05-01",209.880005,215.309998,209.229996,210.520004,64827300,207.23912
"2019-05-02",209.839996,212.649994,208.130005,209.149994,31996300,205.890457
"2019-05-03",210.889999,211.839996,210.229996,211.75,20892400,208.449951
"2019-05-06",204.289993,208.839996,203.5,208.479996,32443100,205.230911
"2019-05-07",205.880005,207.419998,200.830002,202.860001,38763700,199.698502
"2019-05-08",201.899994,205.339996,201.75,202.899994,26339500,199.737854
"2019-05-09",200.399994,201.679993,196.660004,200.720001,34908600,197.591827
"2019-05-10",197.419998,198.850006,192.770004,197.179993,41208700,194.854507
"2019-05-13",187.710007,189.479996,182.850006,185.720001,57430600,183.529678
"2019-05-14",186.410004,189.699997,185.410004,188.660004,36529700,186.434998
"2019-05-15",186.270004,191.75,186.020004,190.919998,26544700,188.668335
"2019-05-16",189.910004,192.470001,188.839996,190.080002,33031400,187.838257
"2019-05-17",186.929993,190.899994,186.759995,189,32879100,186.770996
"2019-05-20",183.520004,184.350006,180.279999,183.089996,38612300,180.930695
"2019-05-21",185.220001,188,184.699997,186.600006,28364800,184.399307
"2019-05-22",184.660004,185.710007,182.550003,182.779999,29748600,180.624329
"2019-05-23",179.800003,180.539993,177.809998,179.660004,36529700,177.541138
"2019-05-24",180.199997,182.139999,178.619995,178.970001,23714700,176.859283
"2019-05-28",178.919998,180.589996,177.910004,178.229996,27948200,176.128006
"2019-05-29",176.419998,179.350006,176,177.380005,28481200,175.288025
"2019-05-30",177.949997,179.229996,176.669998,178.300003,21218400,176.197189
"2019-05-31",176.229996,177.990005,174.990005,175.070007,27043600,173.00528
"2019-06-03",175.600006,177.919998,170.270004,173.300003,40396100,171.256134
"2019-06-04",175.440002,179.830002,174.520004,179.639999,30968000,177.521378
"2019-06-05",184.279999,184.990005,181.139999,182.539993,29773400,180.387146
"2019-06-06",183.080002,185.470001,182.149994,185.220001,22526300,183.035568
"2019-06-07",186.509995,191.919998,185.770004,190.149994,30684400,187.90741
